Constituent ID,History Total Years As Member,History Total Active Memberships
"108866492","2","0"
"108866492","1","0"
"108866492","5","0"
"108866531","3","0"
"108866551","3","0"
"108866551","2","0"
"108866581","3","0"
"108866625","3","0"
"108866643","9","0"
"108866660","2","1"
"108866660","1","1"
"108866660","11","1"
"108866675","3","0"
"108866675","2","0"
"108866675","1","0"
"108866675","5","0"
"108866690","3","0"
"108866690","2","0"
"108866690","1","0"
"108866736","3","0"
"108866768","2","0"
"108866768","1","0"
"108866768","1","0"
"108866768","3","0"
"108866790","3","0"
"108866812","3","0"
"108866833","2","0"
"108866833","3","0"
"108866833","2","0"
"108866833","1","0"
"108866855","3","0"
"108866855","2","0"
"108866869","3","0"
"108866946","3","0"
"108866967","3","0"
"108867067","3","0"
"108867067","2","0"
"108867067","1","0"
"108867067","5","0"
"108867084","11","0"
"108867108","3","0"
"108867108","2","0"
"108867108","1","0"
"108867108","2","0"
"108867128","3","0"
"108867144","3","0"
"108867166","3","0"
"108867166","2","0"
"108867166","1","0"
"108867166","5","0"
"108867244","8","1"
"108874048","3","0"
"108907283","3","0"
"108907312","3","0"
"108907312","2","0"
"108907312","1","0"
"108907312","3","0"
"108907326","3","0"
"108907326","2","0"
"108907326","1","0"
"108907326","1","0"
"108907341","3","0"
"108907385","3","0"
"108907969","3","0"
"108907969","2","0"
"108907969","1","0"
"108907979","3","0"
"108907979","2","0"
"108907979","1","0"
"108908009","3","0"
"108908009","2","0"
"108908009","6","0"
"108908028","3","0"
"108908085","10","1"
"108908085","2","1"
"108908085","1","1"
"108908085","1","1"
"108908100","3","0"
"108908116","3","0"
"108908116","2","0"
"108908154","3","0"
"108908160","1","1"
"108908176","3","0"
"108908196","3","0"
"108908209","3","0"
"108908209","2","0"
"108908226","3","0"
"108908226","3","0"
"108908226","2","0"
"108908226","1","0"
"108908243","3","0"
"108908243","1","0"
"108908243","5","0"
"108908260","3","0"
"108908260","2","0"
"108908260","1","0"
"108908260","4","0"
"108908276","3","0"
"108908276","2","0"
"108908276","1","0"
"108908276","4","0"
"108908286","1","0"
"108908286","3","0"
"108908286","2","0"
"108908290","3","0"
"108908304","1","1"
"108908304","11","1"
"108908314","7","0"
"108908327","3","0"
"108908327","2","0"
"108908327","1","0"
"108908327","1","0"
"108908345","3","0"
"108908345","11","0"
"108908368","3","0"
"108908390","3","0"
"108908405","7","0"
"108908429","3","0"
"108908429","2","0"
"108908429","3","0"
"108908439","3","0"
"108908458","3","0"
"108908526","3","0"
"108908537","3","0"
"108908556","3","0"
"108908556","1","0"
"108908594","11","1"
"108908608","3","0"
"108908619","3","0"
"108909584","8","0"
"108909609","3","0"
"108909609","2","0"
"108909609","4","0"
"108912205","1","0"
"108912205","2","0"
"108976382","11","1"
"109082861","11","1"
"109104598","3","0"
"109106036","3","0"
"109106818","3","0"
"109121401","3","0"
"109121800","6","0"
"109121800","2","0"
"109122368","14","1"
"109128921","3","0"
"109128921","2","0"
"109128921","1","0"
"109128921","3","0"
"109130017","3","0"
"109130017","2","0"
"109136713","4","0"
"109136713","3","0"
"109136713","2","0"
"109151976","3","0"
"109180174","3","0"
"109181477","3","0"
"109183909","3","0"
"109184160","3","0"
"109188298","3","0"
"109188298","2","0"
"109188298","1","0"
"109188298","6","0"
"109226838","3","0"
"109368551","3","0"
"109368591","3","0"
"109368591","2","0"
"109368628","3","0"
"109368628","2","0"
"109368628","1","0"
"109368628","8","0"
"109368651","3","0"
"109368651","2","0"
"109368651","1","0"
"109368651","2","0"
"109368682","3","0"
"109368682","2","0"
"109368738","3","0"
"109368738","2","0"
"109368738","1","0"
"109368738","6","0"
"109368761","3","0"
"109368761","2","0"
"109368761","1","0"
"109368761","5","0"
"109368795","3","0"
"109368795","2","0"
"109369024","3","0"
"109369059","3","0"
"109369082","11","1"
"109369218","3","0"
"109369218","1","0"
"109369218","4","0"
"109369244","3","0"
"109369244","2","0"
"109369244","1","0"
"109369264","12","1"
"109369369","11","1"
"109369402","3","0"
"109369471","3","0"
"109369503","2","0"
"109369503","1","0"
"109369503","1","0"
"109369503","3","0"
"109369525","3","0"
"109369547","3","0"
"109369547","2","0"
"109369547","1","0"
"109369547","3","0"
"109369673","11","1"
"109369694","11","1"
"109369714","3","0"
"109369737","3","0"
"109369737","1","0"
"109369737","2","0"
"109369737","1","0"
"109369854","12","1"
"109370013","7","0"
"109370043","3","0"
"109370043","2","0"
"109370043","1","0"
"109370043","1","0"
"109370064","3","0"
"109370064","1","0"
"109370157","5","0"
"109370157","3","0"
"109370157","2","0"
"109370157","2","0"
"109370157","2","0"
"109370226","3","0"
"109370256","3","0"
"109370385","3","0"
"109370385","2","0"
"109370415","3","0"
"109370415","2","0"
"109370415","1","0"
"109370443","3","0"
"109370470","3","0"
"109370470","2","0"
"109370470","1","0"
"109370470","3","0"
"109370567","1","0"
"109370567","4","0"
"109370567","3","0"
"109370567","2","0"
"109370624","11","1"
"109370652","3","0"
"109370677","3","0"
"109370677","2","0"
"109370677","1","0"
"109370677","2","0"
"109370778","3","0"
"109370844","3","0"
"109370844","2","0"
"109370863","11","1"
"109370998","3","0"
"109370998","2","0"
"109371019","3","0"
"109371024","3","0"
"109371130","3","0"
"109371154","3","0"
"109371154","2","0"
"109371154","1","0"
"109371154","6","0"
"109371260","3","0"
"109371347","11","1"
"109371463","3","0"
"109371485","3","0"
"109371509","3","0"
"109371509","1","0"
"109371509","1","0"
"109371531","1","0"
"109371531","8","0"
"109371553","3","0"
"109371553","2","0"
"109371568","3","0"
"109371568","2","0"
"109371568","1","0"
"109371568","2","0"
"109371594","3","0"
"109371694","11","0"
"109371729","3","0"
"109375415","3","0"
"109375415","2","0"
"109405693","4","0"
"109405693","4","0"
"109409297","3","1"
"109409297","3","1"
"109409297","11","1"
"109422845","1","0"
"109437284","1","1"
"109437284","11","1"
"109437284","3","1"
"109437284","2","1"
"109437304","14","1"
"109437326","2","0"
"109437326","1","0"
"109437326","10","0"
"109437663","3","0"
"109438188","2","1"
"109438188","1","1"
"109438188","11","1"
"109470855","1","0"
"109612244","2","0"
"109684027","5","0"
"109696985","11","1"
"109697126","3","0"
"109700374","1","0"
"109711343","3","0"
"109714459","4","0"
"10974898","1","0"
"10974937","4","0"
"10974937","3","0"
"10974937","2","0"
"10974937","1","0"
"10974937","1","0"
"10974954","4","0"
"109764237","4","0"
"109764237","2","0"
"109764935","3","0"
"109764935","2","0"
"109765078","3","0"
"109765078","2","0"
"109765078","10","0"
"109765259","3","0"
"109771237","8","1"
"109778664","4","0"
"109778664","2","0"
"109785301","2","0"
"109785595","3","0"
"109785595","2","0"
"109785595","1","0"
"109785595","3","0"
"109786629","3","0"
"109789615","3","0"
"109790839","3","0"
"109790839","2","0"
"109790839","1","0"
"109790839","5","0"
"109820365","14","1"
"109821298","2","0"
"109821298","3","0"
"109823315","12","0"
"109824259","7","0"
"109825187","6","0"
"109829283","4","0"
"109859195","3","0"
"109868849","2","0"
"109868849","1","0"
"109868849","4","0"
"109868849","3","0"
"109873328","3","0"
"109873328","2","0"
"109873328","1","0"
"109874157","3","0"
"109874696","3","0"
"109877834","3","0"
"109878546","3","0"
"109878546","2","0"
"109878546","1","0"
"109878546","2","0"
"109879344","3","0"
"109879376","3","0"
"109879376","2","0"
"109879376","1","0"
"109882073","3","0"
"109882073","2","0"
"109882073","1","0"
"109882073","2","0"
"109882150","3","0"
"109882150","2","0"
"109882171","3","0"
"109882201","3","0"
"109882201","2","0"
"109882201","1","0"
"109882201","4","0"
"109882236","3","0"
"109882240","3","0"
"109882240","2","0"
"109882240","1","0"
"109882240","4","0"
"109882257","3","0"
"109882257","2","0"
"109882334","3","0"
"109882434","3","0"
"109882434","2","0"
"109882487","2","1"
"109882487","1","1"
"109882511","3","0"
"109882511","2","0"
"109882511","1","0"
"109882511","1","0"
"109883301","3","0"
"109883301","2","0"
"109883301","1","0"
"109883301","1","0"
"109883338","11","1"
"109883338","1","1"
"109883359","11","1"
"109883594","3","1"
"109883594","1","1"
"109883594","11","1"
"109884446","3","0"
"109884446","2","0"
"109884780","11","1"
"109884831","3","0"
"109884880","11","0"
"109885072","14","1"
"109885072","2","1"
"109885146","3","0"
"109885146","2","0"
"109885146","1","0"
"109885146","2","0"
"109885189","3","0"
"109886434","3","0"
"109886434","8","0"
"109887245","2","1"
"109887245","1","1"
"109887245","11","1"
"109887967","9","0"
"109888429","3","0"
"109888429","2","0"
"109888429","1","0"
"109890518","11","1"
"109890762","3","0"
"109890762","2","0"
"109890762","1","0"
"109890818","1","0"
"109890818","9","0"
"109890855","3","0"
"109890891","3","0"
"109890891","1","0"
"109890954","3","0"
"109891007","11","1"
"109891066","1","0"
"109891066","10","0"
"109891398","3","0"
"109891961","3","0"
"109891961","2","0"
"109891961","1","0"
"109892172","3","0"
"109892282","3","0"
"109892456","3","0"
"109893355","3","0"
"109893355","2","0"
"109893355","1","0"
"109893355","4","0"
"109893571","3","0"
"109893592","3","0"
"109893592","2","0"
"109893766","3","0"
"109893859","2","1"
"109893859","1","1"
"109893917","3","0"
"109893917","2","0"
"109893917","1","0"
"109893960","3","0"
"109893960","2","0"
"109893960","1","0"
"109898061","3","1"
"109898061","2","1"
"109898061","1","1"
"109898061","11","1"
"109898125","3","0"
"109898236","12","0"
"109898348","9","0"
"109899052","3","1"
"109899052","11","1"
"109899052","2","1"
"109899052","1","1"
"109899340","3","0"
"109899367","2","0"
"109899367","3","0"
"109899968","3","0"
"109899968","2","0"
"109900428","3","0"
"109900457","11","1"
"109900478","3","0"
"109900478","2","0"
"109900478","1","0"
"109900478","5","0"
"109901615","3","0"
"109901615","2","0"
"109901615","1","0"
"109901615","5","0"
"109901686","2","0"
"109901686","1","0"
"109901686","3","0"
"109901793","3","0"
"109901793","2","0"
"109901793","1","0"
"109901793","2","0"
"109901973","1","0"
"109901973","2","0"
"109901973","3","0"
"109901973","2","0"
"109902582","3","0"
"109902582","2","0"
"109902582","1","0"
"109922898","3","0"
"109979642","3","0"
"109984941","15","1"
"109991472","3","0"
"110033331","11","1"
"110044381","3","0"
"110044381","2","0"
"110044381","1","0"
"110044381","2","0"
"110099278","3","0"
"110152547","3","0"
"110187504","9","0"
"110230663","1","0"
"110230663","1","0"
"110362753","1","0"
"110475430","2","0"
"110475430","4","0"
"110475430","0","0"
"110484464","3","0"
"110614555","4","0"
"110625434","1","0"
"110625434","9","0"
"110625434","3","0"
"110625434","2","0"
"110662872","4","0"
"110687379","3","1"
"110687379","2","1"
"110687379","1","1"
"110687379","1","1"
"110687379","10","1"
"110835661","3","0"
"110840040","3","0"
"110840643","3","0"
"110840695","3","0"
"110840750","3","0"
"110840881","3","0"
"110840951","3","0"
"110840951","2","0"
"110840951","1","0"
"110840951","5","0"
"110841832","3","0"
"110841832","5","0"
"110841832","3","0"
"110841832","2","0"
"110842632","3","0"
"110843445","3","0"
"110844250","3","0"
"110844278","1","1"
"110844278","11","1"
"110844485","12","0"
"110845381","3","0"
"110846039","1","0"
"110846039","11","0"
"110848254","3","0"
"110848254","2","0"
"110854107","3","0"
"110861406","3","0"
"110861406","2","0"
"110888544","3","0"
"110889460","3","0"
"110889610","3","0"
"110889780","3","0"
"110889845","3","0"
"110889885","3","0"
"110889960","3","0"
"110899508","3","0"
"110899508","2","0"
"110899508","1","0"
"110899508","3","0"
"110919396","3","0"
"110921266","3","1"
"110921266","0","1"
"110921266","1","1"
"110921266","2","1"
"110921266","2","1"
"110921352","3","0"
"110921352","2","0"
"110921352","1","0"
"110921531","3","0"
"110925843","3","0"
"110925909","2","0"
"110925909","7","0"
"110927018","3","0"
"110927042","3","0"
"110927042","2","0"
"110927099","3","0"
"110927099","2","0"
"110927162","11","1"
"110927182","3","0"
"110927382","3","0"
"110927398","3","0"
"110927415","3","0"
"110927415","2","0"
"110927853","3","0"
"110927853","2","0"
"110928157","3","0"
"110982719","11","1"
"111020038","14","1"
"111026982","4","0"
"111026982","3","0"
"111034890","3","0"
"111034890","2","0"
"111043146","3","0"
"111043279","3","0"
"111047620","3","1"
"111047620","2","1"
"111047620","1","1"
"111047620","11","1"
"111048128","3","0"
"111048128","6","0"
"111054626","1","0"
"111054626","9","0"
"111070411","3","0"
"111070411","2","0"
"111070411","1","0"
"111070411","6","0"
"111070531","3","0"
"111070585","3","0"
"111070632","3","0"
"111070632","2","0"
"111070632","1","0"
"111070632","1","0"
"111070717","3","0"
"111070795","3","0"
"111070960","5","0"
"111070960","3","0"
"111070960","3","0"
"111071143","3","0"
"111071143","2","0"
"111071143","1","0"
"111071143","1","0"
"111075779","3","0"
"111075826","3","0"
"111083662","3","0"
"111083662","2","0"
"111083662","1","0"
"111083662","2","0"
"111083742","9","0"
"111083798","3","0"
"111084251","1","0"
"111084251","5","0"
"111084251","3","0"
"111084251","2","0"
"111084251","1","0"
"111084361","10","0"
"111084412","11","1"
"111084582","3","0"
"111084675","3","0"
"111084741","3","0"
"111085312","11","1"
"111085541","3","0"
"111085541","2","0"
"111085541","1","0"
"111085580","3","0"
"111085580","1","0"
"111085580","1","0"
"111085584","2","0"
"111085584","3","0"
"111085584","3","0"
"111085818","3","0"
"111085818","2","0"
"111087892","3","0"
"111087976","3","0"
"111088067","3","0"
"111088067","2","0"
"111088067","1","0"
"111088067","6","0"
"111093265","3","0"
"111093265","2","0"
"111093265","1","0"
"111093265","2","0"
"111096501","3","0"
"111096501","1","0"
"111096660","3","0"
"111096660","2","0"
"111096660","1","0"
"111096660","1","0"
"111096852","3","0"
"111096852","2","0"
"111097089","3","0"
"111097089","1","0"
"111097089","5","0"
"111097651","3","0"
"111097785","3","0"
"111097785","2","0"
"111097785","1","0"
"111097785","6","0"
"111097848","2","0"
"111097848","1","0"
"111097848","3","0"
"111097937","3","0"
"111098094","3","0"
"111098094","2","0"
"111098094","1","0"
"111098094","4","0"
"111098172","3","0"
"111098172","2","0"
"111098172","1","0"
"111098172","1","0"
"111100530","3","0"
"111100530","2","0"
"111100530","1","0"
"111100530","2","0"
"111100576","3","0"
"111106458","3","0"
"111146523","3","0"
"111146523","2","0"
"111147238","3","0"
"111171828","8","0"
"111171928","8","0"
"111172597","3","0"
"111172674","2","0"
"111172674","6","0"
"111172674","3","0"
"111172753","3","0"
"111172753","2","0"
"111172753","1","0"
"111172753","1","0"
"111173286","3","0"
"111173286","2","0"
"111173490","3","0"
"111173539","3","0"
"111173922","3","0"
"111173922","2","0"
"111173958","3","0"
"111173958","2","0"
"111173958","1","0"
"111173958","2","0"
"111173998","3","0"
"111174032","3","0"
"111174116","3","0"
"111174142","3","0"
"111174172","3","0"
"111174172","2","0"
"111174172","1","0"
"111174172","3","0"
"111174196","3","0"
"111174235","11","1"
"111174338","2","1"
"111174338","1","1"
"111174338","11","1"
"111174393","3","0"
"111174609","2","1"
"111174609","1","1"
"111174609","11","1"
"111174652","3","0"
"111174652","1","0"
"111174652","3","0"
"111178722","3","0"
"111189942","10","1"
"111212567","11","0"
"111248508","10","1"
"111284828","3","0"
"111288620","3","0"
"111289628","7","0"
"111291107","3","0"
"111291107","3","0"
"111300393","4","0"
"111300393","3","0"
"111316954","4","0"
"111341326","3","0"
"111341326","2","0"
"111489239","3","0"
"111559489","3","0"
"111567537","10","0"
"111573896","3","0"
"111573896","1","0"
"111573896","3","0"
"111580645","3","0"
"111583035","7","0"
"111583035","3","0"
"111583035","1","0"
"111583035","2","0"
"111583035","1","0"
"111583302","3","0"
"111583302","2","0"
"111583334","3","0"
"111595019","3","0"
"111597525","3","0"
"111597525","2","0"
"111604486","3","0"
"111604569","3","0"
"111604652","3","0"
"111604912","3","0"
"111604996","3","0"
"111626358","2","0"
"111626358","4","0"
"111626358","3","0"
"111626358","2","0"
"111626358","1","0"
"111633843","3","0"
"111640544","3","0"
"111640544","2","0"
"111640544","1","0"
"111640544","5","0"
"111695776","3","0"
"111695776","2","0"
"111695776","1","0"
"111696794","3","0"
"111696862","3","0"
"111696862","3","0"
"111696862","2","0"
"111696862","1","0"
"111696888","3","0"
"111696888","1","0"
"111696888","6","0"
"111696915","3","0"
"111696947","3","0"
"111696947","2","0"
"111696947","1","0"
"111697008","3","0"
"111697032","11","1"
"111697051","3","0"
"111697086","2","1"
"111697086","1","1"
"111697086","11","1"
"111697114","3","0"
"111697140","1","0"
"111697140","1","0"
"111697140","3","0"
"111697140","2","0"
"111697167","3","0"
"111697188","3","0"
"111697261","13","0"
"111697288","3","0"
"111697310","3","0"
"111697310","2","0"
"111697310","1","0"
"111697310","2","0"
"111697334","3","0"
"111697334","2","0"
"111697448","3","0"
"111697850","11","1"
"111697850","1","1"
"111697890","3","0"
"111697890","2","0"
"111697923","3","0"
"111697999","3","0"
"111697999","2","0"
"111698025","3","0"
"111698046","1","0"
"111698046","3","0"
"111698046","2","0"
"111698066","3","0"
"111698097","3","0"
"111698097","2","0"
"111698097","3","0"
"111698120","3","0"
"111698120","2","0"
"111698120","1","0"
"111698120","5","0"
"111698183","3","0"
"111698203","7","0"
"111698229","3","0"
"111698229","2","0"
"111698229","1","0"
"111698229","3","0"
"111698269","3","0"
"111698269","2","0"
"111698333","3","0"
"111698333","2","0"
"111698333","1","0"
"111698333","3","0"
"111698473","3","1"
"111698473","2","1"
"111698473","1","1"
"111698473","11","1"
"111698504","3","0"
"111698504","2","0"
"111698504","1","0"
"111698504","1","0"
"111698529","3","0"
"111698529","2","0"
"111698549","3","0"
"111698549","1","0"
"111698604","3","0"
"111698627","3","0"
"111698662","3","0"
